SpeechID_PK,PlayID_FK,CharacterID_FK,Character_name,Speech_towards,Speech_Lines
S1004593,P004,C0021,KEMP,,"Good play on yesterday, was there, then?"
S1004595,P004,C0021,KEMP,,What time would that be?
S1004597,P004,C0021,KEMP,,My daughter was thinking about taking up Opera one time. All for it she was.
S1004599,P004,C0021,KEMP,,Eldest living.
S1004601,P004,C0021,KEMP,,Yes.
S1004603,P004,C0021,KEMP,,Nine.
S1004605,P004,C0021,KEMP,,Not all of them lived.
S1004607,P004,C0021,KEMP,,Yes. Conditions have changed.
S1004609,P004,C0021,KEMP,,"It’s all changed now. It’s different. I think the first we had was a boy. He died of what they call meningitis. Then we had twins. I believe they came next. Anne and Winifred. They lived until they were twelve. Then we lost them within a week of each other. I can’t remember the cause. (Pause.) I knew at the time, of course. I asked the doctor straight out what had happened. He told me."
S1004611,P004,C0021,KEMP,,I can’t recall what he said now. It’s a long time ago. Before you were born.
S1004613,P004,C0021,KEMP,,Ah yes. We did think of having her trained.
S1004615,P004,C0021,KEMP,,Yes. We took her along to that Madame Valerini. You’ve heard of her?
S1004617,P004,C0021,KEMP,,"She was very well-known at the time. She had a voice that could break wine-glasses. That’s what they said. I often wondered if it was true. I would have asked her, but I didn‘t like to. Not that she would have minded. She wasn’t that type. But it seemed too personal, so I didn’t."
S1004619,P004,C0021,KEMP,,"I remember we took a cab from the corner to Madame’s studio. Just before the Great War, it was. Only cost us a shilling. Not much, is it?"
S1004621,P004,C0021,KEMP,,"It’s not much. Well, it wasn’t far. We could have walked, but we thought Madame might not like us to. It wasn’t done in those days. In those days it wasn’t done to arrive at anyone’s door on foot. It was more than your life was worth. It’s gone out now. Nobody bothers."
S1004623,P004,C0021,KEMP,,It was. It laid a heavy burden on the Working Classes. I always maintain it was done on purpose. You’ll never persuade me different. It was deliberate policy.
S1004625,P004,C0021,KEMP,,"You came too late. You’ve no conception. The ruling classes of those days, they made some impossible rules. Impossible. They couldn’t keep up with half of them themselves. And they used to drink a lot. Drink rots the brain, you know."
S1004627,P004,C0021,KEMP,,You could tell when you saw them.
S1004629,P004,C0021,KEMP,,Very different.
S1004631,P004,C0021,KEMP,,"Madame put us into a waiting-room when we arrived. She seemed a bit cross about something. I expect one of her students had upset her. Very irritating they can be, these students. ‘What can I do for you?’ she said. So I told her. told her Daisy had set her heart on singing. She listened to every word I said – she was a good listener."
S1004633,P004,C0021,KEMP,,What’s that?
S1004635,P004,C0021,KEMP,,"She took Daisy into the next room. We could hear them. No getting away from it, Daisy had done better. That day she didn’t have a fair chance. All the same Madame seemed very pleased with her. ‘You have a very nice voice,’ she said. Just like that."
S1004637,P004,C0021,KEMP,,"Nothing. It was just before the Great War, you see, and Madame had a lot on her plate. With her concerts, her students, her private tuition, she hadn’t the time. So we had to let it go. We let it go at that. Daisy seemed to lose interest. I’d warned her, ‘You’ve got the rest of your life in front of you.’ She didn’t see it that way, though. She moped."
S1004639,P004,C0021,KEMP,,Nothing usual. Only for kids.
S1004641,P004,C0021,KEMP,,Nice. Very nice.
S1004643,P004,C0021,KEMP,,Weren’t you sure?
S1004645,P004,C0021,KEMP,,White dresses?
S1004647,P004,C0021,KEMP,,I like a little girl in a white dress. Were they going to a party?
S1004649,P004,C0021,KEMP,,Was it Christmas?
S1004651,P004,C0021,KEMP,,Somebody’s birthday? What were they celebrating?
S1004653,P004,C0021,KEMP,,What was it about?
S1004655,P004,C0021,KEMP,,"In the army, was he? I wish I’d heard it."
S1004657,P004,C0021,KEMP,,You gathered that?
S1004659,P004,C0021,KEMP,,This Major?
S1004661,P004,C0021,KEMP,,He must have been unbalanced. (Pause.) Did they give a reason?
S1004663,P004,C0021,KEMP,,No sane man would do a thing like that. How did they get out?
S1004665,P004,C0021,KEMP,,Of the cupboard?
S1004667,P004,C0021,KEMP,,Oh. Did it hold your interest?
S1004669,P004,C0021,KEMP,,I wish I’d heard it. I’m sorry I missed it. Sounds interesting.
S1004671,P004,C0021,KEMP,,Yes.
S1004695,P004,C0021,KEMP,,"Yes, thank you."
S1004697,P004,C0021,KEMP,,Yes.
S1004698,P004,C0021,KEMP,,Not yet.
S1004700,P004,C0021,KEMP,,I don’t usually so early. I thought I’d just wait and see.
S1004705,P004,C0021,KEMP,,Yes.
S1004712,P004,C0021,KEMP,,It was quite comfy before.
S1004714,P004,C0021,KEMP,,Thank you.
S1004722,P004,C0021,KEMP,,"When I was in Mary Ward, my daughter brought in something of the sort. The sister found them. Took them away, she did. ‘Don’t let me catch you with those,’ she said. ‘Never!’ It seems they were bad for the inside."
S1004724,P004,C0021,KEMP,,No.
S1004726,P004,C0021,KEMP,,What shaving soap do you use?
S1004728,P004,C0021,KEMP,,"I use Coal Tar. I always have – I find it refreshing. I can’t stick that brushless. I tried some once. It brought up a rash. I forget its name. Very bad I was. (Pause.) When I shaved first, they didn’t use soap. I was still at school."
S1004730,P004,C0021,KEMP,,"Vastly. When I walked down the road, I could hardly lift my feet. Very heavy, the boots was in those days. (Pause.) Many children had nothing to put on their feet at all. I was seven when I went to school. Thrash, thrash, thrash! I can see the master now, pulling a lad across his desk. (Pause.) That memory has stayed with me vividly. (Indicating earphones.) What’s on?"
S1004732,P004,C0021,KEMP,,Nothing?
S1004741,P004,C0021,KEMP,,Yes. This is Mr BASSET.
S1004743,P004,C0021,KEMP,,All right.
S1004745,P004,C0021,KEMP,,No.
S1004747,P004,C0021,KEMP,,Yes.
S1004749,P004,C0021,KEMP,,Did you?
S1004751,P004,C0021,KEMP,,"A war veteran, is he? Did you get his name?"
S1004753,P004,C0021,KEMP,,Might have been.
S1004755,P004,C0021,KEMP,,Although I never knew anybody who played the accordion.
S1004757,P004,C0021,KEMP,,I never did.
S1004759,P004,C0021,KEMP,,I don’t blame him.
S1004761,P004,C0021,KEMP,,Didn’t I tell you?
S1004763,P004,C0021,KEMP,,It was not on the Somme.
S1004765,P004,C0021,KEMP,,Not on the Somme.
S1004767,P004,C0021,KEMP,,I’ve not forgotten.
S1004769,P004,C0021,KEMP,,It was never the same again. No. Never. I might have been killed. And what was it all for? They’re names now – all names
S1004771,P004,C0021,KEMP,,They gave me a medal. I lost it when we were bombed out last time. I ask you – what kind of people are they? They give you a medal in one war and blow it to bits in the next. I wrote them a letter. They never replied. I might as well never have bothered.
S1004774,P004,C0021,KEMP,,"What did I get wounded for? People die, don’t they? They die. All this talking, but people die. (Pause.) My lungs have never been the same. I’ve had pain."
S1004777,P004,C0021,KEMP,,"They forget. Talk, talk, talk. Men die, and they talk. They lay wreaths, they have services, they sell poppies. What a waste it’s all been, what a waste."
S1004782,P004,C0021,KEMP,,I don’t think it’s worth it. I don’t think it’s worth a single death.
S1004788,P004,C0021,KEMP,,That’s why he’s here.
S1004875,P004,C0021,KEMP,,Yes.
S1004877,P004,C0021,KEMP,,After breakfast.
S1004879,P004,C0021,KEMP,,In the ward.
S1004898,P004,C0021,KEMP,,"He does smell, you know."
S1004900,P004,C0021,KEMP,,Nerves. He had a breakdown – went berserk. Hit their foreman.
S1004902,P004,C0021,KEMP,,Working away there he was. He’d done it for years. Then all of a sudden he clouts the foreman.
S1004904,P004,C0021,KEMP,,Apparently not.
S1004906,P004,C0021,KEMP,,What is it?
S1004908,P004,C0021,KEMP,,She’s getting a big girl.
S1004910,P004,C0021,KEMP,,What’s this in the background?
S1004912,P004,C0021,KEMP,,The horse?
S1004914,P004,C0021,KEMP,,Where does Madge get the money from?
S1004916,P004,C0021,KEMP,,Go on.
S1004918,P004,C0021,KEMP,,As long as she doesn’t bring her out too far.
S1004920,P004,C0021,KEMP,,Who’s that holding the horse?
S1004922,P004,C0021,KEMP,,That’s a nice dog there.
S1004924,P004,C0021,KEMP,,I think it is.
S1004926,P004,C0021,KEMP,,That’ll be the size of it.
S1004928,P004,C0021,KEMP,,Janice is keen on it though?
S1004930,P004,C0021,KEMP,,Madge hasn’t been in to see me.
S1004932,P004,C0021,KEMP,,"No, she doesn’t care. Never did."
S1004934,P004,C0021,KEMP,,No.
S1004936,P004,C0021,KEMP,,I suppose not.
S1004938,P004,C0021,KEMP,,Will you be coming tomorrow?
S1004940,P004,C0021,KEMP,,Some oranges.
S1004942,P004,C0021,KEMP,,I’d appreciate an orange. Or a nice soft pear.
S1004944,P004,C0021,KEMP,,Have they?
S1004946,P004,C0021,KEMP,,That’s nice.
S1004948,P004,C0021,KEMP,,I don’t feel so bad today.
S1004950,P004,C0021,KEMP,,"Ta, ta. Mind how you cross that road."
S1004953,P004,C0021,KEMP,,Yes.
S1004955,P004,C0021,KEMP,,Thank you.
S1004957,P004,C0021,KEMP,,"No, thanks. (Pause.) She’s coming again tomorrow."
S1004958,P004,C0021,KEMP,,Yes.
S1004960,P004,C0021,KEMP,,A fair way.
S1004962,P004,C0021,KEMP,,It’s the same everywhere. (Pause.) I expect it’ll be better when summer comes.
S1004964,P004,C0021,KEMP,,Don’t say that!
S1004966,P004,C0021,KEMP,,It’s not right.
S1004968,P004,C0021,KEMP,,They ought to do something about it.
S1004970,P004,C0021,KEMP,,What?
S1004972,P004,C0021,KEMP,,"Bang, bang, bang. You can’t get away from it. They’ve no consideration."
S1004974,P004,C0021,KEMP,,She’ll have to be getting a move on to get home before the rush.
S1004976,P004,C0021,KEMP,,Yes.
S1004978,P004,C0021,KEMP,,What’s the matter?
S1004980,P004,C0021,KEMP,,To catch her bus. That’s to catch her bus.
S1004982,P004,C0021,KEMP,,Only one living. Yes.
S1004983,P004,C0021,KEMP,,What’s happened?
S1004984,P004,C0021,KEMP,,Someone’s been knocked over!
S1004986,P004,C0021,KEMP,,(climbing up on his bed) It’s my daughter!
S1004987,P004,C0021,KEMP,,Here you are then.
S1004989,P004,C0021,KEMP,,"Yes, I was feeling much better. It’s warm out. Just like spring. How are you?"
S1004991,P004,C0021,KEMP,,I was worried about you yesterday. I can tell you. Worried.
S1004993,P004,C0021,KEMP,,Madge came in to see me. I told her what a fright you’d given me.
S1004995,P004,C0021,KEMP,,She wasn’t allowed.
S1004996,P004,C0021,KEMP,,What does she say?
S1004998,P004,C0021,KEMP,,Oh.
S1005000,P004,C0021,KEMP,,What’s the matter with Molly?
S1005002,P004,C0021,KEMP,,You have.
S1005004,P004,C0021,KEMP,,Is that so?
S1005005,P004,C0021,KEMP,,She’s got no control over Molly.
S1005007,P004,C0021,KEMP,,She’s not got a bit. Does just what she likes. Absolutely.
S1005009,P004,C0021,KEMP,,I put the blame on her parents. She should have been taught.
S1005011,P004,C0021,KEMP,,It’s wrong. They ought to face up to responsibilities.
S1005013,P004,C0021,KEMP,,Too late.
S1005015,P004,C0021,KEMP,,I suppose Mrs Flackwell will be going round with a face as long as a fiddle?
S1005017,P004,C0021,KEMP,,Not Molly.
S1005019,P004,C0021,KEMP,,It would break Evie’s heart.
S1005021,P004,C0021,KEMP,,It’d finish her!
S1005023,P004,C0021,KEMP,,"Well, there isn’t."
S1005025,P004,C0021,KEMP,,So you put your mind at rest.
S1005027,P004,C0021,KEMP,,(wriggling) I don’t think this chair is as comfortable as the other one.
S1005029,P004,C0021,KEMP,,The one by my bed.
S1005031,P004,C0021,KEMP,,That one’s more springy.
S1005033,P004,C0021,KEMP,,"No, this one isn’t so comfy. There’s not enough give in it. That one across by the window looks nice."
S1005035,P004,C0021,KEMP,,No.
S1005037,P004,C0021,KEMP,,Do you think I could change them?
S1005039,P004,C0021,KEMP,,"If I changed them, the Sister would never notice."
S1005041,P004,C0021,KEMP,,Would she be cross? What? I wouldn’t like to be caught in the act.
S1005043,P004,C0021,KEMP,,I’m not. I’m only easing my position. Are they grapes you’ve got there?
S1005045,P004,C0021,KEMP,,You can eat a grape any time. (Takes several.)
S1005047,P004,C0021,KEMP,,I must sit on the bed. (Doing so.) That chair is making me feel ill.
S1005049,P004,C0021,KEMP,,It isn’t. (Pause.) Old Wilkins went at the weekend – did I tell you?
S1005051,P004,C0021,KEMP,,Yes.
S1005053,P004,C0021,KEMP,,No.
S1005055,P004,C0021,KEMP,,His family will be feeling a bit low.
S1005057,P004,C0021,KEMP,,No.
S1005059,P004,C0021,KEMP,,These young girls can’t wait.
S1005061,P004,C0021,KEMP,,I blame the parents.
S1005063,P004,C0021,KEMP,,That’s no bad thing.
S1005066,P004,C0021,KEMP,,Don’t sit on the bed?
S1005068,P004,C0021,KEMP,,"Oh, very well."
S1005071,P004,C0021,KEMP,,I sit on the bed in the other ward.
S1005073,P004,C0021,KEMP,,No one said anything about it in there.
S1005075,P004,C0021,KEMP,,No.
S1005077,P004,C0021,KEMP,,They’re all the same. They want to impress people.
S1005079,P004,C0021,KEMP,,", who has nodded off, snores slightly."
S1005137,P004,C0021,KEMP,,What is it?
S1005139,P004,C0021,KEMP,,I wish you wouldn’t.
S1005302,P004,C0021,KEMP,,What did you say?
S1005304,P004,C0021,KEMP,,I feel tired.
S1005306,P004,C0021,KEMP,,Go where?
S1005307,P004,C0021,KEMP,,You mean die?
S1005309,P004,C0021,KEMP,,You’re in a funny mood. I came in here to cheer you up.
S1005311,P004,C0021,KEMP,,It frightens me when you talk like that.
S1005313,P004,C0021,KEMP,,(nodding off) Very nice.
S1000299,P003,C0004,ED,,(outside the window) I rung the bell but you was out.
S1000301,P003,C0004,ED,,I’ll be round. (Closes the window.)
S1000308,P003,C0004,ED,,(entering) Is he still on? What’s the matter with you?
S1000310,P003,C0004,ED,,"(patiently) Go on, get out of it afore I kicks you out. Make me bad you do. With your silly, childish ways."
S1000312,P003,C0004,ED,,(watches her. Takes a drag of his cigarette) What’s this I heard about you?
S1000314,P003,C0004,ED,,Listening are you?
S1000316,P003,C0004,ED,,You’ve got a kid staying here.
S1000318,P003,C0004,ED,,Don’t lie to me.
S1000320,P003,C0004,ED,,Who told you to take in lodgers?
S1000322,P003,C0004,ED,,I’ll give you the money.
S1000324,P003,C0004,ED,,I don’t want men hanging around.
S1000326,P003,C0004,ED,,You know what these fellows are – young men with no fixed abode.
S1000328,P003,C0004,ED,,You know what they say about landladies?
S1000330,P003,C0004,ED,,"They say they’d sleep with a broom handle in trousers, that’s what they say."
S1000332,P003,C0004,ED,,You’re good-natured though. They mistake it.
S1000334,P003,C0004,ED,,"You’ve got to realize my position. I can’t have my sister keeping a common kip. Some of my associates are men of distinction. They think nothing of tipping a fiver. That sort of person. If they realized how my family carry on I’d be banned from the best places. (Pause.) And another thing … you don’t want them talking about you. An’ I can’t guarantee my influence will keep them quiet. Nosy neighbours and scandal. Oh, my word, the looks you’ll get. (Pause.) How old is he?"
S1000336,P003,C0004,ED,,These fellows sleep with their landladies automatic. Has he made suggestions? Suggested you bring him supper in bed?
S1000338,P003,C0004,ED,,That’s what they do. Then they take advantage.
S1000340,P003,C0004,ED,,Where did you find him?
S1000342,P003,C0004,ED,,"Picked him up, did you?"
S1000344,P003,C0004,ED,,How long have you been going with him?
S1000347,P003,C0004,ED,,"Had the trousers off him already I see. (Balls his fist and punches her upper arm gently.) Don’t let me down, darlin’. (Pause.) Where is he?"
S1000349,P003,C0004,ED,,You fetch him.
S1000351,P003,C0004,ED,,I want to see him.
S1000353,P003,C0004,ED,,(brushing her aside) Go and fetch him.
S1000355,P003,C0004,ED,,(raising his voice) Let’s have less of it. I’ll decide.
S1000356,P003,C0004,ED,,(calls after her) Tell him to put his trousers on. (Picks up the trousers and flings them after her.) Cantering around the house with a bare bum. Good job I come when I did. (Pause.) Can’t leave you alone for five minutes.
S1000358,P003,C0004,ED,,It’d crease me if you misbehaved again. I got responsibilities.
S1000360,P003,C0004,ED,,"Kid like that. Know what they’ll say, don’t you?"
S1000363,P003,C0004,ED,,"(turns, faces SLOANE"
S1000364,P003,C0004,ED,,"My sister was telling me about you being an orphan, Mr SLOANE"
S1000366,P003,C0004,ED,,Must be a rotten life for a kid. You look well on it though.
S1000368,P003,C0004,ED,,I could never get used to sleeping in cubicles. Was it a mixed home?
S1000370,P003,C0004,ED,,Ideal. How many to a room?
S1000372,P003,C0004,ED,,Really? Same age were they? Or older?
S1000374,P003,C0004,ED,,"Oh well, you had compensations then. Keep you out of mischief, eh? (Laughs.) Well your childhood wasn’t unhappy?"
S1000376,P003,C0004,ED,,"Sounds as though it was a happy atmosphere. (Pause.) Got anything to do, KATH"
S1000378,P003,C0004,ED,,No beds to make?
S1000380,P003,C0004,ED,,Maybe you forgot to change the pillowslips?
S1000382,P003,C0004,ED,,I must apologize for her behaviour. She’s not in the best of health.
S1000384,P003,C0004,ED,,"You can’t always go on appearances. She’s… well I wouldn’t say unbalanced. No, that’d be going too far. She suffers from migraine. That’s why it’d be best if you declined her offer of a room."
